"12/25/2021 20:38","3512B Center (4TN00222)","(Total Samples = 2000 - Sample Rate = 120 Per Minute)"
"Unit Descriptions","kPa","kPa","%","RPM","kPa","kPa","kPa","Deg C","Deg C"
"Sample #","Boost Pressure","Fuel Pressure","Throttle Position","Engine Speed","Right Turbo Inlet Pressure (abs)","Left Turbo Inlet Pressure (abs)","Crankcase Pressure","Right Exhaust Temperature","Left Exhaust Temperature"
1296,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,354,Timed Out
1297,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,354,Timed Out
1298,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,349,Timed Out
1299,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,349,Timed Out
1300,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,336,Timed Out
1301,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,336,Timed Out
1302,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,363,Timed Out
1303,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,345,Timed Out
1304,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,345,Timed Out
1305,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,340,Timed Out
1306,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,340,Timed Out
1307,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,345,Timed Out
1308,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,345,Timed Out
1309,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,336,Timed Out
1310,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,340,Timed Out
1311,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,340,Timed Out
1312,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,327,Timed Out
1313,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,327,Timed Out
1314,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,345,Timed Out
1315,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,345,Timed Out
1316,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,345,Timed Out
1317,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,340,Timed Out
1318,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,340,Timed Out
1319,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,336,Timed Out
1320,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,336,Timed Out
1321,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,318,Timed Out
1322,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,318,Timed Out
1323,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,336,Timed Out
1324,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,332,Timed Out
1325,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,332,Timed Out
1326,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,313,Timed Out
1327,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,313,Timed Out
1328,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,332,Timed Out
1329,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,332,Timed Out
1330,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,313,Timed Out
1331,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,318,Timed Out
1332,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,318,Timed Out
1333,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,304,Timed Out
1334,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,304,Timed Out
1335,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,308,Timed Out
1336,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,308,Timed Out
1337,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,304,Timed Out
1338,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,313,Timed Out
1339,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,313,Timed Out
1340,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,308,Timed Out
1341,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,308,Timed Out
1342,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,304,Timed Out
1343,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,304,Timed Out
1344,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,322,Timed Out
1345,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,304,Timed Out
1346,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,304,Timed Out
1347,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,299,Timed Out
1348,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,299,Timed Out
1349,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,308,Timed Out
1350,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,308,Timed Out
1351,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,308,Timed Out
1352,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,285,Timed Out
1353,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,285,Timed Out
1354,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,280,Timed Out
1355,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,280,Timed Out
1356,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,304,Timed Out
1357,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,304,Timed Out
1358,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,280,Timed Out
1359,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,290,Timed Out
1360,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,290,Timed Out
1361,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,280,Timed Out
1362,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,280,Timed Out
1363,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,271,Timed Out
1364,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,271,Timed Out
1365,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,271,Timed Out
1366,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,276,Timed Out
1367,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,276,Timed Out
1368,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,280,Timed Out
1369,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,280,Timed Out
1370,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,285,Timed Out
1371,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,285,Timed Out
1372,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,271,Timed Out
1373,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,271,Timed Out
1374,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,271,Timed Out
1375,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,276,Timed Out
1376,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,276,Timed Out
1377,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,271,Timed Out
1378,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,271,Timed Out
1379,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,247,Timed Out
1380,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,252,Timed Out
1381,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,252,Timed Out
1382,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,257,Timed Out
1383,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,257,Timed Out
1384,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,252,Timed Out
1385,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,252,Timed Out
1386,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,247,Timed Out
1387,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,247,Timed Out
1388,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,233,Timed Out
1389,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,237,Timed Out
1390,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,237,Timed Out
1391,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,233,Timed Out
1392,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,233,Timed Out
1393,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,228,Timed Out
1394,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,228,Timed Out
1395,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,228,Timed Out
1396,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,242,Timed Out
1397,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,242,Timed Out
1398,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,223,Timed Out
1399,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,223,Timed Out
1400,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,233,Timed Out
1401,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,233,Timed Out
1402,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,228,Timed Out
1403,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,228,Timed Out
1404,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,228,Timed Out
1405,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,228,Timed Out
1406,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,233,Timed Out
1407,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,218,Timed Out
1408,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,218,Timed Out
1409,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,228,Timed Out
1410,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,228,Timed Out
1411,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,223,Timed Out
1412,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,223,Timed Out
1413,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,223,Timed Out
1414,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,223,Timed Out
1415,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,199,Timed Out
1416,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,199,Timed Out
1417,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,204,Timed Out
1418,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,204,Timed Out
1419,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,199,Timed Out
1420,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,208,Timed Out
1421,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,208,Timed Out
1422,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,199,Timed Out
1423,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,199,Timed Out
1424,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,194,Timed Out
1425,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,204,Timed Out
1426,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,204,Timed Out
1427,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,208,Timed Out
1428,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,208,Timed Out
1429,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,204,Timed Out
1430,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,204,Timed Out
1431,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,204,Timed Out
1432,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,194,Timed Out
1433,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,194,Timed Out
1434,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,204,Timed Out
1435,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,204,Timed Out
1436,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,184,Timed Out
1437,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,184,Timed Out
1438,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,208,Timed Out
1439,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,208,Timed Out
1440,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,199,Timed Out
1441,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,199,Timed Out
1442,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,199,Timed Out
1443,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,194,Timed Out
1444,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,194,Timed Out
1445,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,179,Timed Out
1446,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,179,Timed Out
1447,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,199,Timed Out
1448,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,189,Timed Out
1449,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,189,Timed Out
1450,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,184,Timed Out
1451,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,184,Timed Out
1452,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,189,Timed Out
1453,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,189,Timed Out
1454,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,179,Timed Out
1455,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,189,Timed Out
1456,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,189,Timed Out
1457,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,199,Timed Out
1458,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,199,Timed Out
1459,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,184,Timed Out
1460,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,184,Timed Out
1461,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,189,Timed Out
1462,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1463,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1464,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,194,Timed Out
1465,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,194,Timed Out
1466,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,179,Timed Out
1467,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,179,Timed Out
1468,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,189,Timed Out
1469,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1470,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1471,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,189,Timed Out
1472,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,189,Timed Out
1473,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,179,Timed Out
1474,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,179,Timed Out
1475,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1476,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,169,Timed Out
1477,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,169,Timed Out
1478,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1479,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1480,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,189,Timed Out
1481,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,189,Timed Out
1482,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,164,Timed Out
1483,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,164,Timed Out
1484,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,159,Timed Out
1485,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,184,Timed Out
1486,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,184,Timed Out
1487,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1488,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1489,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1490,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1491,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,169,Timed Out
1492,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,184,Timed Out
1493,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,184,Timed Out
1494,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,159,Timed Out
1495,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,159,Timed Out
1496,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,169,Timed Out
1497,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,169,Timed Out
1498,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,169,Timed Out
1499,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1500,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1501,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1502,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,174,Timed Out
1503,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,159,Timed Out
1504,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,159,Timed Out
1505,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,154,Timed Out
1506,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,159,Timed Out
1507,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,159,Timed Out
1508,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,164,Timed Out
1509,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,164,Timed Out
1510,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,Timed Out,169,Timed Out
"12/25/2021 20:50","Data Logging Canceled","(Total Samples = 2000 - Sample Rate = 120 Per Minute)"
